0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5046810013,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810011,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810010,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810009,4,1,4,1,4,1,4,1,4,1,4,1,1,1,4,1,4,1
5046810008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810004,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810002,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800049,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800048,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800047,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800046,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800045,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800044,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800042,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800040,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800039,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800037,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800036,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800032,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046800020,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046800018,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046800017,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046800013,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046800011,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046800010,,1,,1,,1,,1,,1,,1,,1,,1,,1
5046800001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790042,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790041,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790040,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790037,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790036,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790032,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790024,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790020,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790019,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790014,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790009,4,1,5,1,5,1,5,1,4,1,4,1,4,1,4,1,4,1
5046790003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790002,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046790001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046780035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046780033,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046780031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046780030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046780029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046780027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046780001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760073,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760071,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760069,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760068,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760067,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760064,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760061,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760059,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760057,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760055,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760051,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760049,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760048,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760047,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760045,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760043,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760041,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760039,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760037,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760025,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760019,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760009,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760005,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046760001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750039,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1
5046750036,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750032,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750023,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750005,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046750001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740041,4,1,4,1,4,1,4,1,4,1,,1,4,1,4,1,4,1
5046740040,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740039,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740037,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740036,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740033,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740032,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740025,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740023,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740020,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740019,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740013,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740010,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740009,,1,,1,,1,,1,,1,,1,4,1,4,1,4,1
5046740008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740005,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046740001,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046730048,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730047,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730046,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730045,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730044,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730043,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730042,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730041,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730040,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730039,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730032,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730028,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730024,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730022,4,1,5,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730020,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046730001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720024,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720023,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720020,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046720012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690039,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690036,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690032,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690019,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690013,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690010,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046690001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046687501,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680127,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680126,,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680023,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680014,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046680008,3,1,3,1,3,1,3,1,3,1,4,1,4,1,4,1,4,1
5041600360,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5041600359,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5041600358,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600355,4,1,4,1,4,1,4,1,4,1,,1,1,1,1,1,1,1
5041600352,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600349,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600341,4,1,4,1,4,1,4,1,4,1,,1,1,1,1,1,1,1
5041600339,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5041600337,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600334,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600329,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600328,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600327,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600325,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600321,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600318,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600054,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600052,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600051,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5041600048,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5041600045,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600044,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600041,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600038,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5041600037,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600034,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600031,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600029,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600026,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5041600023,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600020,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600018,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5041600016,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5041600013,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5041600011,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5041600010,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5041600001,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5040300127,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300024,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,5,1
5040300022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300019,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300014,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300010,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,1
5040300007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300004,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040300001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,1
5040290033,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290024,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290013,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290009,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5040290001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
